246,1.41683,0
247,1.41651,0
248,1.4162,0
249,1.41589,0
250,1.41564,0
251,1.41539,0
252,1.41514,0
253,1.41484,0
254,1.41455,0
255,1.41429,0
256,1.41405,0
257,1.4138,0
258,1.41355,0
259,1.4133,0
260,1.41305,0
261,1.4128,0
262,1.41256,0
263,1.41237,0
264,1.41215,0
265,1.4119,0
266,1.41165,0
267,1.41142,0
268,1.41124,0
269,1.411,0
270,1.41076,0
271,1.41058,0
272,1.41039,0
273,1.4102,0
274,1.40995,0
275,1.40973,0
276,1.40954,0
277,1.40935,0
278,1.40917,0
279,1.40898,0
280,1.40879,0
281,1.40861,0
282,1.40842,0
283,1.40823,0
284,1.40804,0
285,1.40786,0
286,1.40768,0
287,1.40755,0
288,1.4074,0
289,1.40721,0
290,1.40702,0
291,1.40683,0
292,1.40665,0
293,1.40651,0
294,1.40637,0
295,1.40619,0
296,1.40603,0
297,1.40591,0
298,1.40572,0
299,1.40556,0
300,1.40543,0
301,1.40531,0
302,1.40518,0
303,1.40499,0
304,1.40483,0
305,1.40471,0
306,1.40459,0
307,1.40446,0
308,1.40434,0
309,1.40417,0
310,1.40399,0
311,1.40386,0
312,1.40374,0
313,1.40361,0
314,1.40349,0
315,1.40336,0
316,1.40324,0
317,1.40311,0
318,1.40299,0
319,1.40286,0
320,1.40274,0
321,1.40261,0
3.22E+02,1.40249,0
323,1.40238,0
3.24E+02,1.40232,0
3.25E+02,1.40222,0
326,1.40209,0
3.27E+02,1.40197,0
328,1.40184,0
329,1.40172,0
330,1.40159,0
331,1.40148,0
332,1.40142,0
333,1.40132,0
334,1.40119,0
335,1.40107,0
336,1.40097,0
337,1.40091,0
338,1.40079,0
339,1.40067,0
340,1.40054,0
341,1.40046,0
342,1.4004,0
343,1.40027,0
344,1.40017,0
345,1.40011,0
346,1.4,0
347,1.39989,0
348,1.39982,0
349,1.39972,0
350,1.3996,0
351,1.39954,0
352,1.39945,0
353,1.39932,0
354,1.39925,0
355,1.39919,0
356,1.39912,0
357,1.39902,0
358,1.3989,0
359,1.39884,0
360,1.39878,0
361,1.39871,0
362,1.3986,0
363,1.39849,0
364,1.39843,0
365,1.39836,0
366,1.3983,0
367,1.39818,0
368,1.39808,0
369,1.39801,0
370,1.39795,0
371,1.39789,0
372,1.39783,0
373,1.39776,0
374,1.3977,0
375,1.39758,0
376,1.39748,0
377,1.39741,0
378,1.39735,0
379,1.39729,0
380,1.39723,0
381,1.39717,0
382,1.3971,0
383,1.39704,0
384,1.39698,0
385,1.39692,0
386,1.39685,0
387,1.39679,0
388,1.39673,0
389,1.39667,0
390,1.3966,0
391,1.39654,0
392,1.39648,0
393,1.39642,0
394,1.39635,0
395,1.39629,0
396,1.39623,0
397,1.39617,0
398,1.3961,0
399,1.39604,0
400,1.39598,0
401,1.39592,0
402,1.39586,0
403,1.39579,0
404,1.39573,0
405,1.39567,0
406,1.39561,0
407,1.39554,0
408,1.39548,0
409,1.39542,0
410,1.39536,0
411,1.3953,0
412,1.3953,0
413,1.39527,0
414,1.39521,0
415,1.39514,0
416,1.39508,0
417,1.39502,0
418,1.39496,0
419,1.3949,0
420,1.39483,0
421,1.39477,0
422,1.39471,0
423,1.3947,0
424,1.39468,0
425,1.39462,0
426,1.39456,0
427,1.3945,0
428,1.39443,0
429,1.3944,0
430,1.3944,0
431,1.39435,0
432,1.39428,0
433,1.39422,0
434,1.39416,0
435,1.3941,0
436,1.3941,0
437,1.39407,0
438,1.39401,0
439,1.39395,0
440,1.39389,0
441,1.39382,0
442,1.3938,0
443,1.3938,0
444,1.39374,0
445,1.39367,0
446,1.39361,0
447,1.3936,0
448,1.39359,0
449,1.39352,0
450,1.39346,0
451,1.3934,0
452,1.3934,0
453,1.39337,0
454,1.39331,0
455,1.39325,0
456,1.3932,0
457,1.3932,0
458,1.39316,0
459,1.3931,0
460,1.39304,0
461,1.393,0
462,1.393,0
463,1.39295,0
464,1.3929,0
465,1.3929,0
466,1.39286,0
467,1.3928,0
468,1.39274,0
469,1.3927,0
470,1.3927,0
471,1.39265,0
472,1.3926,0
473,1.3926,0
474,1.39256,0
475,1.3925,0
476,1.3925,0
477,1.39248,0
478,1.39241,0
479,1.39235,0
480,1.3923,0.00E+00
481,1.3923,0.00E+00
482,1.39226,0
483,1.3922,0
484,1.3922,0
485,1.39218,0
486,1.39212,0
487,1.3921,0
488,1.39209,0
489,1.39203,0
490,1.392,0
491,1.392,0
492,1.39194,0
493,1.3919,0
494,1.3919,0
495,1.39185,0
496,1.3918,0
497,1.3918,0
498,1.39177,0
499,1.3917,0
500,1.3917,0
501,1.39168,0
502,1.39162,0
503,1.3916,0
504,1.39159,0
505,1.39153,0
506,1.3915,0
507,1.3915,0
508,1.39144,0
509,1.3914,0
510,1.3914,0
511,1.39135,0
512,1.3913,0
513,1.3913,0
514,1.3913,0
515,1.3913,0
516,1.39124,0
517,1.3912,0
518,1.3912,0
519,1.39116,0
520,1.3911,0
521,1.3911,0
522,1.39107,0
523,1.39101,0
524,1.391,0
525,1.39098,0
526,1.39092,0
527,1.3909,0
528,1.3909,0
529,1.3909,0
530,1.39087,0
531,1.39081,0
532,1.3908,0
533,1.39078,0
534,1.39072,0
535,1.3907,0
536,1.3907,0
537,1.3907,0
538,1.39067,0
539,1.39061,0
540,1.3906,0
541,1.39058,0
542,1.39052,0
543,1.3905,0
544,1.3905,0
545,1.3905,0
546,1.39047,0
547,1.39041,0
548,1.3904,0
549,1.3904,0
550,1.3904,0
551,1.39036,0
552,1.3903,0
553,1.3903,0
554,1.39027,0
555,1.39021,0
556,1.3902,0
557,1.3902,0
558,1.3902,0
559,1.39016,0
560,1.3901,0
561,1.3901,0
562,1.3901,0
563,1.3901,0
564,1.39005,0
565,1.39,0
566,1.39,0
567,1.39,0
568,1.38999,0
569,1.38993,0
570,1.3899,0
571,1.3899,0
572,1.3899,0
573,1.38988,0
574,1.38982,0
575,1.3898,0
576,1.3898,0
577,1.3898,0
578,1.38977,0
579,1.38971,0
580,1.3897,0
581,1.3897,0
582,1.3897,0
583,1.38966,0
584,1.3896,0
585,1.3896,0
586,1.3896,0
587,1.3896,0
588,1.38955,0
589,1.3895,0
590,1.3895,0
591,1.3895,0
592,1.3895,0
593,1.38943,0
594,1.3894,0
595,1.3894,0
596,1.3894,0
597,1.3894,0
598,1.3894,0
599,1.38936,0
600,1.3893,0
601,1.3893,0
602,1.3893,0
603,1.3893,0
604,1.38925,0
605,1.3892,0
606,1.3892,0
607,1.3892,0
608,1.3892,0
609,1.3892,0
610,1.38917,0
611,1.38911,0
612,1.3891,0
613,1.3891,0
614,1.3891,0
615,1.38906,0
616,1.389,0
617,1.389,0
618,1.389,0
619,1.389,0
620,1.389,0
621,1.38898,0
622,1.38892,0
623,1.3889,0
624,1.3889,0
625,1.3889,0
626,1.3889,0
627,1.3889,0
628,1.38885,0
629,1.3888,0
630,1.3888,0
631,1.3888,0
632,1.3888,0
633,1.3888,0
634,1.38877,0
635,1.38871,0
636,1.3887,0
637,1.3887,0
638,1.3887,0
639,1.3887,0
640,1.38869,0
641,1.38863,0
642,1.3886,0
643,1.3886,0
644,1.3886,0
645,1.3886,0
646,1.3886,0
647,1.38856,0
648,1.3885,0
649,1.3885,0
650,1.3885,0
651,1.3885,0
652,1.3885,0
653,1.38848,0
654,1.38842,0
655,1.3884,0
656,1.3884,0
657,1.3884,0
658,1.3884,0
659,1.3884,0
660,1.38834,0
661,1.3883,0
662,1.3883,0
663,1.3883,0
664,1.3883,0
665,1.3883,0
666,1.3883,0
667,1.3883,0
668,1.38824,0
669,1.3882,0
670,1.3882,0
671,1.3882,0
672,1.3882,0
673,1.3882,0
674,1.38817,0
675,1.3881,0
676,1.3881,0
677,1.3881,0
678,1.3881,0
679,1.3881,0
680,1.3881,0
681,1.3881,0
682,1.38807,0
683,1.388,0
684,1.388,0
685,1.388,0
686,1.388,0
687,1.388,0
688,1.388,0
689,1.388,0
690,1.38796,0
691,1.3879,0
692,1.3879,0
693,1.3879,0
694,1.3879,0
695,1.3879,0
696,1.3879,0
697,1.3879,0
698,1.38786,0.00E+00
699,1.3878,0.00E+00
700,1.3878,0.00E+00
701,1.3878,0.00E+00
702,1.3878,0.00E+00
703,1.3878,0.00E+00
704,1.3878,0.00E+00
705,1.3878,0.00E+00
706,1.38776,0.00E+00
707,1.3877,0.00E+00
708,1.3877,0.00E+00
709,1.3877,0.00E+00
710,1.3877,0.00E+00
711,1.3877,0.00E+00
712,1.3877,0.00E+00
713,1.3877,0
714,1.38766,0
715,1.3876,0
716,1.3876,0
717,1.3876,0
718,1.3876,0
719,1.3876,0
720,1.3876,0
721,1.3876,0
722,1.38756,0
723,1.3875,0
724,1.3875,0
725,1.3875,0
726,1.3875,0
727,1.3875,0
728,1.3875,0
729,1.3875,0
730,1.3875,0
731,1.38749,0
732,1.38743,0
733,1.3874,0
734,1.3874,0
735,1.3874,0
736,1.3874,0
737,1.3874,0
738,1.3874,0
739,1.38739,0
740,1.38733,0
741,1.3873,0
742,1.3873,0
743,1.3873,0
744,1.3873,0
745,1.3873,0
746,1.3873,0
747,1.3873,0
748,1.3873,0
749,1.38727,0
750,1.3872,0
751,1.3872,0
752,1.3872,0
753,1.3872,0
754,1.3872,0
755,1.3872,0
756,1.3872,0
757,1.3872,0
758,1.3872,0
759,1.38714,0
760,1.3871,0
761,1.3871,0
762,1.3871,0
763,1.3871,0
764,1.3871,0
765,1.3871,0
766,1.3871,0
767,1.3871,0
768,1.38707,0
769,1.38701,0
770,1.387,0
771,1.387,0
772,1.387,0
773,1.387,0
774,1.387,0
775,1.387,0
776,1.387,0
777,1.387,0
778,1.38695,0
779,1.3869,0
780,1.3869,0
781,1.3869,0
782,1.3869,0
783,1.3869,0
784,1.3869,0
785,1.3869,0
786,1.3869,0
787,1.3869,0
788,1.3869,0
789,1.38686,0
790,1.3868,0
791,1.3868,0
792,1.3868,0
793,1.3868,0
794,1.3868,0
795,1.3868,0
796,1.3868,0
797,1.3868,0
798,1.38679,0
799,1.38673,0
800,1.3867,0
801,1.3867,0
802,1.3867,0
803,1.3867,0
804,1.3867,0
805,1.3867,0
806,1.3867,0
807,1.3867,0
808,1.3867,0
809,1.3867,0
810,1.38664,0
811,1.3866,0
812,1.3866,0
813,1.3866,0
814,1.3866,0
815,1.3866,0
816,1.3866,0
817,1.3866,0
818,1.3866,0
819,1.3866,0
820,1.3866,0
821,1.38654,0
822,1.3865,0
823,1.3865,0
824,1.3865,0
825,1.3865,0
826,1.3865,0
827,1.3865,0
828,1.3865,0
829,1.3865,0
830,1.3865,0
831,1.3865,0
832,1.3865,0
833,1.38649,0
834,1.38643,0
835,1.3864,0
836,1.3864,0
837,1.3864,0
838,1.3864,0
839,1.3864,0
840,1.3864,0
841,1.3864,0
842,1.3864,0
843,1.3864,0
844,1.3864,0
845,1.38633,0
846,1.3863,0
847,1.3863,0
848,1.3863,0
849,1.3863,0
850,1.3863,0
851,1.3863,0
852,1.3863,0
853,1.3863,0
854,1.3863,0
855,1.3863,0
856,1.38624,0
857,1.3862,0
858,1.3862,0
859,1.3862,0
860,1.3862,0
861,1.3862,0
862,1.3862,0
863,1.3862,0
864,1.3862,0
865,1.3862,0
866,1.3862,0
867,1.3862,0
868,1.38619,0
869,1.38612,0
870,1.3861,0
871,1.3861,0
872,1.3861,0
873,1.3861,0
874,1.3861,0
875,1.3861,0
876,1.3861,0
877,1.3861,0
878,1.3861,0
879,1.3861,0
880,1.3861,0
881,1.38607,0
882,1.386,0
883,1.386,0
884,1.386,0
885,1.386,0
886,1.386,0
887,1.386,0
888,1.386,0
889,1.386,0
890,1.386,0
891,1.386,0
892,1.386,0
893,1.386,0
894,1.38595,0
895,1.3859,0
896,1.3859,0
897,1.3859,0
898,1.3859,0
899,1.3859,0
900,1.3859,0
901,1.3859,0
902,1.3859,0
903,1.3859,0
904,1.3859,0
905,1.3859,0
906,1.38589,0
907,1.38583,0
908,1.3858,0
909,1.3858,0
910,1.3858,0
911,1.3858,0
912,1.3858,0
913,1.3858,0
914,1.3858,0
915,1.3858,0
916,1.3858,0
917,1.3858,0
918,1.3858,0
919,1.38577,0
920,1.38571,0
921,1.3857,0
922,1.3857,0
923,1.3857,0
924,1.3857,0
925,1.3857,0
926,1.3857,0
927,1.3857,0
928,1.3857,0
929,1.3857,0
930,1.3857,0
931,1.3857,0
932,1.3857,0
933,1.38569,0
934,1.38562,0
935,1.3856,0
936,1.3856,0
937,1.3856,0
938,1.3856,0
939,1.3856,0
940,1.3856,0
941,1.3856,0
942,1.3856,0
943,1.3856,0
944,1.3856,0
945,1.3856,0
946,1.3856,0
947,1.3856,0
948,1.38554,0
949,1.3855,0
950,1.3855,0
951,1.3855,0
952,1.3855,0
953,1.3855,0
954,1.3855,0
955,1.3855,0
956,1.3855,0
957,1.3855,0
958,1.3855,0
959,1.3855,0
960,1.3855,0
961,1.3855,0
962,1.38545,0
963,1.3854,0
964,1.3854,0
965,1.3854,0
966,1.3854,0
967,1.3854,0
968,1.3854,0
969,1.3854,0
970,1.3854,0
971,1.3854,0
972,1.3854,0
973,1.3854,0
974,1.3854,0
975,1.3854,0
976,1.38537,0
977,1.3853,0
978,1.3853,0
979,1.3853,0
980,1.3853,0
981,1.3853,0
982,1.3853,0
983,1.3853,0
984,1.3853,0
985,1.3853,0.00E+00
986,1.3853,0.00E+00
987,1.3853,0.00E+00
988,1.3853,0.00E+00
989,1.3853,0.00E+00
990,1.3853,0.00E+00
991,1.3853,0.00E+00
992,1.38525,0.00E+00
993,1.3852,0.00E+00
994,1.3852,0.00E+00
995,1.3852,0.00E+00
996,1.3852,0.00E+00
997,1.3852,0.00E+00
998,1.3852,0.00E+00
999,1.3852,0.00E+00